label,seq_words,input_x
0,"['the', 'spirit', 'of', 'the', 'valley', 'never', 'dies', 'this', 'is', 'called', 'the', 'mysterious', 'female', 'the', 'gateway', 'of', 'the', 'mysterious', 'female', 'is', 'called', 'the', 'root', 'of', 'heaven', 'and', 'earth', 'dimly', 'visible', 'it', 'seems', 'as', 'if', 'it', 'were', 'there', 'yet', 'use', 'will', 'never', 'drain', 'it']","[2, 617, 6, 2, 218, 98, 618, 34, 3, 70, 2, 158, 196, 2, 775, 6, 2, 158, 196, 3, 70, 2, 181, 6, 51, 5, 74, 825, 608, 7, 91, 20, 53, 7, 87, 30, 42, 100, 19, 98, 603, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['the', 'valley', 'spirit', 'dies', 'not', 'aye', 'the', 'same', 'the', 'female', 'mystery', 'thus', 'do', 'we', 'name', 'its', 'gate', 'from', 'which', 'at', 'first', 'they', 'issued', 'forth', 'is', 'called', 'the', 'root', 'from', 'which', 'grew', 'heaven', 'and', 'earth', 'long', 'and', 'unbroken', 'does', 'its', 'power', 'remain', 'used', 'gently', 'and', 'without', 'the', 'touch', 'of', 'pain']","[2, 218, 617, 618, 9, 1, 2, 251, 2, 196, 281, 69, 47, 62, 90, 21, 779, 27, 40, 72, 182, 33, 1, 454, 3, 70, 2, 181, 27, 40, 826, 51, 5, 74, 109, 5, 1, 36, 21, 459, 827, 828, 829, 5, 48, 2, 473, 6, 830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['heaven', 'and', 'earth', 'are', 'enduring', 'the', 'reason', 'why', 'heaven', 'and', 'earth', 'can', 'be', 'enduring', 'is', 'that', 'they', 'do', 'not', 'give', 'themselves', 'life', 'hence', 'they', 'are', 'able', 'to', 'be', 'long', 'lived', 'therefore', 'the', 'sage', 'puts', 'his', 'person', 'last', 'and', 'it', 'comes', 'first', 'treats', 'it', 'as', 'extraneous', 'to', 'himself', 'and', 'it', 'is', 'preserved', 'is', 'it', 'not', 'because', 'he', 'is', 'without', 'thought', 'of', 'self', 'that', 'he', 'is', 'able', 'to', 'accomplish', 'his', 'private', 'ends']","[51, 5, 74, 16, 282, 2, 259, 132, 51, 5, 74, 46, 12, 282, 3, 11, 33, 47, 9, 163, 86, 79, 82, 33, 16, 139, 4, 12, 109, 1, 49, 2, 60, 334, 18, 140, 299, 5, 7, 216, 182, 405, 7, 20, 1, 4, 89, 5, 7, 3, 335, 3, 7, 9, 80, 13, 3, 48, 619, 6, 260, 11, 13, 3, 139, 4, 474, 18, 831, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['heaven', 'is', 'long', 'enduring', 'and', 'earth', 'continues', 'long', 'the', 'reason', 'why', 'heaven', 'and', 'earth', 'are', 'able', 'to', 'endure', 'and', 'continue', 'thus', 'long', 'is', 'because', 'they', 'do', 'not', 'live', 'of', 'or', 'for', 'themselves', 'this', 'is', 'how', 'they', 'are', 'able', 'to', 'continue', 'and', 'endure', 'therefore', 'the', 'sage', 'puts', 'his', 'own', 'person', 'last', 'and', 'yet', 'it', 'is', 'found', 'in', 'the', 'foremost', 'place', 'he', 'treats', 'his', 'person', 'as', 'if', 'it', 'were', 'foreign', 'to', 'him', 'and', 'yet', 'that', 'person', 'is', 'preserved', 'is', 'it', 'not', 'because', 'he', 'has', 'no', 'personal', 'and', 'private', 'ends', 'that', 'therefore', 'such', 'ends', 'are', 'realised']","[51, 3, 109, 282, 5, 74, 832, 109, 2, 259, 132, 51, 5, 74, 16, 139, 4, 238, 5, 468, 69, 109, 3, 80, 33, 47, 9, 410, 6, 81, 52, 86, 34, 3, 101, 33, 16, 139, 4, 468, 5, 238, 49, 2, 60, 334, 18, 123, 140, 299, 5, 42, 7, 3, 252, 8, 2, 833, 84, 13, 405, 18, 140, 20, 53, 7, 87, 1, 4, 55, 5, 42, 11, 140, 3, 335, 3, 7, 9, 80, 13, 43, 17, 620, 5, 831, 261, 11, 49, 183, 261, 16, 1, 0, 0, 0, 0, 0, 0, 0]"
0,"['highest', 'good', 'is', 'like', 'water', 'because', 'water', 'excels', 'in', 'benefiting', 'the', 'myriad', 'creatures', 'without', 'contending', 'with', 'them', 'and', 'settles', 'where', 'none', 'would', 'like', 'to', 'be', 'it', 'comes', 'close', 'to', 'the', 'way', 'in', 'a', 'home', 'it', 'is', 'the', 'site', 'that', 'matters', 'in', 'quality', 'of', 'mind', 'it', 'is', 'depth', 'that', 'matters', 'in', 'an', 'ally', 'it', 'is', 'benevolence', 'that', 'matters', 'in', 'speech', 'it', 'is', 'good', 'faith', 'that', 'matters', 'in', 'government', 'it', 'is', 'order', 'that', 'matters', 'in', 'affairs', 'it', 'is', 'ability', 'that', 'matters', 'in', 'action', 'it', 'is', 'timeliness', 'that', 'matters', 'it', 'is', 'because', 'it', 'does', 'not', 'contend', 'that', 'it', 'is', 'never', 'at', 'fault']","[133, 64, 3, 54, 300, 80, 300, 159, 8, 834, 2, 111, 97, 48, 1, 31, 22, 5, 1, 151, 835, 68, 54, 4, 12, 7, 216, 621, 4, 2, 29, 8, 10, 475, 7, 3, 2, 1, 11, 301, 8, 836, 6, 131, 7, 3, 1, 11, 301, 8, 71, 1, 7, 3, 197, 11, 301, 8, 330, 7, 3, 64, 124, 11, 301, 8, 237, 7, 3, 178, 11, 301, 8, 291, 7, 3, 332, 11, 301, 8, 115, 7, 3, 837, 11, 301, 7, 3, 80, 7, 36, 9, 411, 11, 7, 3, 98, 72, 476, 0]"
1,"['the', 'highest', 'excellence', 'is', 'like', 'that', 'of', 'water', 'the', 'excellence', 'of', 'water', 'appears', 'in', 'its', 'benefiting', 'all', 'things', 'and', 'in', 'its', 'occupying', 'without', 'striving', 'to', 'the', 'contrary', 'the', 'low', 'place', 'which', 'all', 'men', 'dislike', 'hence', 'its', 'way', 'is', 'near', 'to', 'that', 'of', 'the', 'tao', 'the', 'excellence', 'of', 'a', 'residence', 'is', 'in', 'the', 'suitability', 'of', 'the', 'place', 'that', 'of', 'the', 'mind', 'is', 'in', 'abysmal', 'stillness', 'that', 'of', 'associations', 'is', 'in', 'their', 'being', 'with', 'the', 'virtuous', 'that', 'of', 'government', 'is', 'in', 'its', 'securing', 'good', 'order', 'that', 'of', 'the', 'conduct', 'of', 'affairs', 'is', 'in', 'its', 'ability', 'and', 'that', 'of', 'the', 'initiation', 'of', 'any', 'movement', 'is', 'in', 'its', 'timeliness', 'and', 'when', 'one', 'with', 'the', 'highest', 'excellence', 'does', 'not', 'wrangle', 'about', 'his', 'low', 'position', 'no', 'one', 'finds', 'fault', 'with', 'him']","[2, 133, 239, 3, 54, 11, 6, 300, 2, 239, 6, 300, 838, 8, 21, 834, 23, 41, 5, 8, 21, 1, 48, 839, 4, 2, 477, 2, 286, 84, 40, 23, 56, 622, 82, 21, 29, 3, 623, 4, 11, 6, 2, 35, 2, 239, 6, 10, 1, 3, 8, 2, 1, 6, 2, 84, 11, 6, 2, 131, 3, 8, 1, 166, 11, 6, 1, 3, 8, 28, 63, 31, 2, 1, 11, 6, 237, 3, 8, 21, 1, 64, 178, 11, 6, 2, 412, 6, 291, 3, 8, 21, 332, 5, 11, 6, 2, 1, 6, 164]"
0,"['rather', 'than', 'fill', 'it', 'to', 'the', 'brim', 'by', 'keeping', 'it', 'upright', 'better', 'to', 'have', 'stopped', 'in', 'time', 'hammer', 'it', 'to', 'a', 'point', 'and', 'the', 'sharpness', 'cannot', 'be', 'preserved', 'for', 'ever', 'there', 'may', 'be', 'gold', 'and', 'jade', 'to', 'fill', 'a', 'hall', 'but', 'there', 'is', 'none', 'who', 'can', 'keep', 'them', 'to', 'be', 'overbearing', 'when', 'one', 'has', 'wealth', 'and', 'position', 'is', 'to', 'bring', 'calamity', 'upon', 'oneself', 'to', 'retire', 'when', 'the', 'task', 'is', 'accomplished', 'is', 'the', 'way', 'of', 'heaven']","[624, 141, 337, 7, 4, 2, 1, 26, 625, 7, 1, 297, 4, 37, 1, 8, 338, 1, 7, 4, 10, 303, 5, 2, 401, 73, 12, 335, 52, 404, 30, 95, 12, 840, 5, 304, 4, 337, 10, 841, 38, 30, 3, 835, 15, 46, 85, 22, 4, 12, 1, 24, 14, 43, 413, 5, 146, 3, 4, 194, 262, 382, 842, 4, 843, 24, 2, 392, 3, 397, 3, 2, 29, 6, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['it', 'is', 'better', 'to', 'leave', 'a', 'vessel', 'unfilled', 'than', 'to', 'attempt', 'to', 'carry', 'it', 'when', 'it', 'is', 'full', 'if', 'you', 'keep', 'feeling', 'a', 'point', 'that', 'has', 'been', 'sharpened', 'the', 'point', 'cannot', 'long', 'preserve', 'its', 'sharpness', 'when', 'gold', 'and', 'jade', 'fill', 'the', 'hall', 'their', 'possessor', 'cannot', 'keep', 'them', 'safe', 'when', 'wealth', 'and', 'honours', 'lead', 'to', 'arrogancy', 'this', 'brings', 'its', 'evil', 'on', 'itself', 'when', 'the', 'work', 'is', 'done', 'and', 'one', 's', 'name', 'is', 'becoming', 'distinguished', 'to', 'withdraw', 'into', 'obscurity', 'is', 'the', 'way', 'of', 'heaven']","[7, 3, 297, 4, 478, 10, 257, 1, 141, 4, 844, 4, 305, 7, 24, 7, 3, 168, 53, 57, 85, 414, 10, 303, 11, 43, 469, 845, 2, 303, 73, 109, 846, 21, 401, 24, 840, 5, 304, 337, 2, 841, 28, 626, 73, 85, 22, 847, 24, 413, 5, 848, 165, 4, 1, 34, 306, 21, 263, 44, 292, 24, 2, 293, 3, 294, 5, 14, 65, 90, 3, 399, 627, 4, 1, 116, 467, 3, 2, 29, 6, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['when', 'carrying', 'on', 'your', 'head', 'your', 'perplexed', 'bodily', 'soul', 'can', 'you', 'embrace', 'in', 'your', 'arms', 'the', 'one', 'and', 'not', 'let', 'go', 'in', 'concentrating', 'your', 'breath', 'can', 'you', 'become', 'as', 'supple', 'as', 'a', 'babe', 'can', 'you', 'polish', 'your', 'mysterious', 'mirror', 'and', 'leave', 'no', 'blemish', 'can', 'you', 'love', 'the', 'people', 'and', 'govern', 'the', 'state', 'without', 'resorting', 'to', 'action', 'when', 'the', 'gates', 'of', 'heaven', 'open', 'and', 'shut', 'are', 'you', 'capable', 'of', 'keeping', 'to', 'the', 'role', 'of', 'the', 'female', 'when', 'your', 'discernment', 'penetrates', 'the', 'four', 'quarters', 'are', 'you', 'capable', 'of', 'not', 'knowing', 'anything', 'it', 'gives', 'them', 'life', 'and', 'rears', 'them', 'it', 'gives', 'them', 'life', 'yet', 'claims', 'no', 'possession', 'it', 'benefits', 'them', 'yet', 'exacts', 'no', 'gratitude', 'it', 'is', 'the', 'steward', 'yet', 'exercises', 'no', 'authority', 'such', 'is', 'called', 'the', 'mysterious', 'virtue']","[24, 1, 44, 112, 479, 112, 628, 849, 1, 46, 57, 339, 8, 112, 134, 2, 14, 5, 9, 255, 155, 8, 1, 112, 340, 46, 57, 99, 20, 850, 20, 10, 480, 46, 57, 1, 112, 158, 1, 5, 478, 17, 1, 46, 57, 415, 2, 45, 5, 416, 2, 59, 48, 629, 4, 115, 24, 2, 851, 6, 51, 630, 5, 307, 16, 57, 631, 6, 625, 4, 2, 481, 6, 2, 196, 24, 112, 264, 1, 2, 482, 1, 16, 57, 631, 6, 9, 852, 193, 7, 192, 22, 79, 5, 632, 22, 7, 192, 22, 79]"
1,"['when', 'the', 'intelligent', 'and', 'animal', 'souls', 'are', 'held', 'together', 'in', 'one', 'embrace', 'they', 'can', 'be', 'kept', 'from', 'separating', 'when', 'one', 'gives', 'undivided', 'attention', 'to', 'the', 'vital', 'breath', 'and', 'brings', 'it', 'to', 'the', 'utmost', 'degree', 'of', 'pliancy', 'he', 'can', 'become', 'as', 'a', 'tender', 'babe', 'when', 'he', 'has', 'cleansed', 'away', 'the', 'most', 'mysterious', 'sights', 'of', 'his', 'imagination', 'he', 'can', 'become', 'without', 'a', 'flaw', 'in', 'loving', 'the', 'people', 'and', 'ruling', 'the', 'state', 'cannot', 'he', 'proceed', 'without', 'any', 'purpose', 'of', 'action', 'in', 'the', 'opening', 'and', 'shutting', 'of', 'his', 'gates', 'of', 'heaven', 'cannot', 'he', 'do', 'so', 'as', 'a', 'female', 'bird', 'while', 'his', 'intelligence', 'reaches', 'in', 'every', 'direction', 'cannot', 'he', 'appear', 'to', 'be', 'without', 'knowledge', 'the', 'tao', 'produces', 'all', 'things', 'and', 'nourishes', 'them', 'it', 'produces', 'them', 'and', 'does', 'not', 'claim', 'them', 'as', 'its', 'own', 'it', 'does', 'all', 'and', 'yet', 'does', 'not', 'boast', 'of', 'it', 'it', 'presides', 'over', 'all', 'and', 'yet', 'does', 'not', 'control', 'them', 'this', 'is', 'what', 'is', 'called', 'the', 'mysterious', 'quality', 'of', 'the', 'tao']","[24, 2, 417, 5, 1, 1, 16, 854, 328, 8, 14, 339, 33, 46, 12, 483, 27, 1, 24, 14, 192, 1, 1, 4, 2, 855, 340, 5, 306, 7, 4, 2, 484, 308, 6, 1, 13, 46, 99, 20, 10, 856, 480, 24, 13, 43, 1, 219, 2, 198, 158, 1, 6, 18, 1, 13, 46, 99, 48, 10, 1, 8, 1, 2, 45, 5, 634, 2, 59, 73, 13, 857, 48, 164, 160, 6, 115, 8, 2, 1, 5, 858, 6, 18, 851, 6, 51, 73, 13, 47, 50, 20, 10, 196, 1, 117, 18, 1, 635, 8]"
0,"['thirty', 'spokes', 'share', 'one', 'hub', 'adapt', 'the', 'nothing', 'therein', 'to', 'the', 'purpose', 'in', 'hand', 'and', 'you', 'will', 'have', 'the', 'use', 'of', 'the', 'cart', 'knead', 'clay', 'in', 'order', 'to', 'make', 'a', 'vessel', 'adapt', 'the', 'nothing', 'therein', 'to', 'the', 'purpose', 'in', 'hand', 'and', 'you', 'will', 'have', 'the', 'use', 'of', 'the', 'vessel', 'cut', 'out', 'doors', 'and', 'windows', 'in', 'order', 'to', 'make', 'a', 'room', 'adapt', 'the', 'nothing', 'therein', 'to', 'the', 'purpose', 'in', 'hand', 'and', 'you', 'will', 'have', 'the', 'use', 'of', 'the', 'room', 'thus', 'what', 'we', 'gain', 'is', 'something', 'yet', 'it', 'is', 'by', 'virtue', 'of', 'nothing', 'that', 'this', 'can', 'be', 'put', 'to', 'use']","[862, 863, 1, 14, 1, 637, 2, 78, 485, 4, 2, 160, 8, 265, 5, 57, 19, 37, 2, 100, 6, 2, 1, 1, 864, 8, 178, 4, 125, 10, 257, 637, 2, 78, 485, 4, 2, 160, 8, 265, 5, 57, 19, 37, 2, 100, 6, 2, 257, 638, 137, 639, 5, 865, 8, 178, 4, 125, 10, 866, 637, 2, 78, 485, 4, 2, 160, 8, 265, 5, 57, 19, 37, 2, 100, 6, 2, 866, 69, 32, 62, 418, 3, 210, 42, 7, 3, 26, 58, 6, 78, 11, 34, 46, 12, 486, 4, 100, 0, 0]"
1,"['the', 'thirty', 'spokes', 'unite', 'in', 'the', 'one', 'nave', 'but', 'it', 'is', 'on', 'the', 'empty', 'space', 'for', 'the', 'axle', 'that', 'the', 'use', 'of', 'the', 'wheel', 'depends', 'clay', 'is', 'fashioned', 'into', 'vessels', 'but', 'it', 'is', 'on', 'their', 'empty', 'hollowness', 'that', 'their', 'use', 'depends', 'the', 'door', 'and', 'windows', 'are', 'cut', 'out', 'from', 'the', 'walls', 'to', 'form', 'an', 'apartment', 'but', 'it', 'is', 'on', 'the', 'empty', 'space', 'within', 'that', 'its', 'use', 'depends', 'therefore', 'what', 'has', 'a', 'positive', 'existence', 'serves', 'for', 'profitable', 'adaptation', 'and', 'what', 'has', 'not', 'that', 'for', 'actual', 'usefulness']","[2, 862, 863, 342, 8, 2, 14, 867, 38, 7, 3, 44, 2, 213, 406, 52, 2, 1, 11, 2, 100, 6, 2, 868, 640, 864, 3, 869, 116, 487, 38, 7, 3, 44, 28, 213, 1, 11, 28, 100, 640, 2, 870, 5, 865, 16, 638, 137, 27, 2, 871, 4, 488, 71, 1, 38, 7, 3, 44, 2, 213, 406, 231, 11, 21, 100, 640, 49, 32, 43, 10, 1, 329, 641, 52, 1, 1, 5, 32, 43, 9, 11, 52, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['the', 'five', 'colors', 'make', 'man', 's', 'eyes', 'blind', 'the', 'five', 'notes', 'make', 'his', 'ears', 'deaf', 'the', 'five', 'tastes', 'injure', 'his', 'palate', 'riding', 'and', 'hunting', 'make', 'his', 'mind', 'go', 'wild', 'with', 'excitement', 'goods', 'hard', 'to', 'come', 'by', 'serve', 'to', 'hinder', 'his', 'progress', 'hence', 'the', 'sage', 'is', 'for', 'the', 'belly', 'not', 'for', 'the', 'eye', 'therefore', 'he', 'discards', 'the', 'one', 'and', 'takes', 'the', 'other']","[2, 343, 1, 125, 76, 65, 310, 1, 2, 343, 596, 125, 18, 489, 872, 2, 343, 1, 1, 18, 1, 1, 5, 873, 125, 18, 131, 155, 642, 31, 1, 461, 331, 4, 130, 26, 874, 4, 1, 18, 875, 82, 2, 60, 3, 52, 2, 876, 9, 52, 2, 1, 49, 13, 877, 2, 14, 5, 150, 2, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['colour', 's', 'five', 'hues', 'from', 'th', 'eyes', 'their', 'sight', 'will', 'take', 'music', 's', 'five', 'notes', 'the', 'ears', 'as', 'deaf', 'can', 'make', 'the', 'flavours', 'five', 'deprive', 'the', 'mouth', 'of', 'taste', 'the', 'chariot', 'course', 'and', 'the', 'wild', 'hunting', 'waste', 'make', 'mad', 'the', 'mind', 'and', 'objects', 'rare', 'and', 'strange', 'sought', 'for', 'men', 's', 'conduct', 'will', 'to', 'evil', 'change', 'therefore', 'the', 'sage', 'seeks', 'to', 'satisfy', 'the', 'craving', 'of', 'the', 'belly', 'and', 'not', 'the', 'insatiable', 'longing', 'of', 'the', 'eyes', 'he', 'puts', 'from', 'him', 'the', 'latter', 'and', 'prefers', 'to', 'seek', 'the', 'former']","[1, 65, 343, 1, 27, 1, 310, 28, 344, 19, 169, 643, 65, 343, 596, 2, 489, 20, 872, 46, 125, 2, 1, 343, 1, 2, 345, 6, 878, 2, 1, 266, 5, 2, 642, 873, 1, 125, 1, 2, 131, 5, 1, 1, 5, 879, 880, 52, 56, 65, 412, 19, 4, 263, 490, 49, 2, 60, 491, 4, 1, 2, 1, 6, 2, 876, 5, 9, 2, 1, 1, 6, 2, 310, 13, 334, 27, 55, 2, 881, 5, 1, 4, 644, 2, 882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,"['favor', 'and', 'disgrace', 'are', 'things', 'that', 'startle', 'high', 'rank', 'is', 'like', 'one', 's', 'body', 'a', 'source', 'of', 'great', 'trouble', 'what', 'is', 'meant', 'by', 'saying', 'favor', 'and', 'disgrace', 'are', 'things', 'that', 'startle', 'favor', 'when', 'it', 'is', 'bestowed', 'on', 'a', 'subject', 'serves', 'to', 'startle', 'as', 'much', 'as', 'when', 'it', 'is', 'withdrawn', 'this', 'is', 'what', 'is', 'meant', 'by', 'saying', 'that', 'favor', 'and', 'disgrace', 'are', 'things', 'that', 'startle', 'what', 'is', 'meant', 'by', 'saying', 'that', 'high', 'rank', 'is', 'like', 'one', 's', 'body', 'a', 'source', 'of', 'great', 'trouble', 'the', 'reason', 'i', 'have', 'great', 'trouble', 'is', 'that', 'i', 'have', 'a', 'body', 'when', 'i', 'no', 'longer', 'have', 'a', 'body', 'what', 'trouble', 'have', 'i', 'hence', 'he', 'who', 'values', 'his', 'body', 'more', 'than', 'dominion', 'over', 'the', 'empire', 'can', 'be', 'entrusted', 'with', 'the', 'empire', 'he', 'who', 'loves', 'his', 'body', 'more', 'than', 'dominion', 'over', 'the', 'empire', 'can', 'be', 'given', 'the', 'custody', 'of', 'the', 'empire']","[492, 5, 240, 16, 41, 11, 493, 253, 494, 3, 54, 14, 65, 220, 10, 495, 6, 39, 267, 32, 3, 311, 26, 268, 492, 5, 240, 16, 41, 11, 493, 492, 24, 7, 3, 1, 44, 10, 883, 641, 4, 493, 20, 195, 20, 24, 7, 3, 1, 34, 3, 32, 3, 311, 26, 268, 11, 492, 5, 240, 16, 41, 11, 493, 32, 3, 311, 26, 268, 11, 253, 494, 3, 54, 14, 65, 220, 10, 495, 6, 39, 267, 2, 259, 25, 37, 39, 267, 3, 11, 25, 37, 10, 220, 24, 25, 17, 496, 37, 10]"
1,"['favour', 'and', 'disgrace', 'would', 'seem', 'equally', 'to', 'be', 'feared', 'honour', 'and', 'great', 'calamity', 'to', 'be', 'regarded', 'as', 'personal', 'conditions', 'of', 'the', 'same', 'kind', 'what', 'is', 'meant', 'by', 'speaking', 'thus', 'of', 'favour', 'and', 'disgrace', 'disgrace', 'is', 'being', 'in', 'a', 'low', 'position', 'after', 'the', 'enjoyment', 'of', 'favour', 'the', 'getting', 'that', 'favour', 'leads', 'to', 'the', 'apprehension', 'of', 'losing', 'it', 'and', 'the', 'losing', 'it', 'leads', 'to', 'the', 'fear', 'of', 'still', 'greater', 'calamity', 'this', 'is', 'what', 'is', 'meant', 'by', 'saying', 'that', 'favour', 'and', 'disgrace', 'would', 'seem', 'equally', 'to', 'be', 'feared', 'and', 'what', 'is', 'meant', 'by', 'saying', 'that', 'honour', 'and', 'great', 'calamity', 'are', 'to', 'be', 'similarly', 'regarded', 'as', 'personal', 'conditions', 'what', 'makes', 'me', 'liable', 'to', 'great', 'calamity', 'is', 'my', 'having', 'the', 'body', 'which', 'i', 'call', 'myself', 'if', 'i', 'had', 'not', 'the', 'body', 'what', 'great', 'calamity', 'could', 'come', 'to', 'me', 'therefore', 'he', 'who', 'would', 'administer', 'the', 'kingdom', 'honouring', 'it', 'as', 'he', 'honours', 'his', 'own', 'person', 'may', 'be', 'employed', 'to', 'govern', 'it', 'and', 'he', 'who', 'would', 'administer', 'it', 'with', 'the', 'love', 'which', 'he', 'bears', 'to', 'his', 'own', 'person', 'may', 'be', 'entrusted', 'with', 'it']","[347, 5, 240, 68, 185, 647, 4, 12, 497, 312, 5, 39, 262, 4, 12, 648, 20, 620, 649, 6, 2, 251, 1, 32, 3, 311, 26, 1, 69, 6, 347, 5, 240, 240, 3, 63, 8, 10, 286, 146, 455, 2, 1, 6, 347, 2, 650, 11, 347, 408, 4, 2, 885, 6, 651, 7, 5, 2, 651, 7, 408, 4, 2, 269, 6, 122, 199, 262, 34, 3, 32, 3, 311, 26, 268, 11, 347, 5, 240, 68, 185, 647, 4, 12, 497, 5, 32, 3, 311, 26, 268, 11, 312, 5, 39, 262, 16, 4, 12, 1]"
0,"['what', 'cannot', 'be', 'seen', 'is', 'called', 'evanescent', 'what', 'cannot', 'be', 'heard', 'is', 'called', 'rarefied', 'what', 'cannot', 'be', 'touched', 'is', 'called', 'minute', 'these', 'three', 'cannot', 'be', 'fathomed', 'and', 'so', 'they', 'are', 'confused', 'and', 'looked', 'upon', 'as', 'one', 'its', 'upper', 'part', 'is', 'not', 'dazzling', 'its', 'lower', 'part', 'is', 'not', 'obscure', 'dimly', 'visible', 'it', 'cannot', 'be', 'named', 'and', 'returns', 'to', 'that', 'which', 'is', 'without', 'substance', 'this', 'is', 'called', 'the', 'shape', 'that', 'has', 'no', 'shape', 'the', 'image', 'that', 'is', 'without', 'substance', 'this', 'is', 'called', 'indistinct', 'and', 'shadowy', 'go', 'up', 'to', 'it', 'and', 'you', 'will', 'not', 'see', 'its', 'head', 'follow', 'behind', 'it', 'and', 'you', 'will', 'not', 'see', 'its', 'rear', 'hold', 'fast', 'to', 'the', 'way', 'of', 'antiquity', 'in', 'order', 'to', 'keep', 'in', 'control', 'the', 'realm', 'of', 'today', 'the', 'ability', 'to', 'know', 'the', 'beginning', 'of', 'antiquity', 'is', 'called', 'the', 'thread', 'running', 'through', 'the', 'way']","[32, 73, 12, 313, 3, 70, 889, 32, 73, 12, 348, 3, 70, 890, 32, 73, 12, 891, 3, 70, 892, 94, 126, 73, 12, 1, 5, 50, 33, 16, 893, 5, 498, 382, 20, 14, 21, 894, 349, 3, 9, 1, 21, 173, 349, 3, 9, 653, 825, 608, 7, 73, 12, 229, 5, 654, 4, 11, 40, 3, 48, 499, 34, 3, 70, 2, 500, 11, 43, 17, 500, 2, 419, 11, 3, 48, 499, 34, 3, 70, 501, 5, 420, 155, 129, 4, 7, 5, 57, 19, 9, 119, 21, 479, 287, 290, 7, 5, 57, 19]"
1,"['we', 'look', 'at', 'it', 'and', 'we', 'do', 'not', 'see', 'it', 'and', 'we', 'name', 'it', 'the', 'equable', 'we', 'listen', 'to', 'it', 'and', 'we', 'do', 'not', 'hear', 'it', 'and', 'we', 'name', 'it', 'the', 'inaudible', 'we', 'try', 'to', 'grasp', 'it', 'and', 'do', 'not', 'get', 'hold', 'of', 'it', 'and', 'we', 'name', 'it', 'the', 'subtle', 'with', 'these', 'three', 'qualities', 'it', 'cannot', 'be', 'made', 'the', 'subject', 'of', 'description', 'and', 'hence', 'we', 'blend', 'them', 'together', 'and', 'obtain', 'the', 'one', 'its', 'upper', 'part', 'is', 'not', 'bright', 'and', 'its', 'lower', 'part', 'is', 'not', 'obscure', 'ceaseless', 'in', 'its', 'action', 'it', 'yet', 'cannot', 'be', 'named', 'and', 'then', 'it', 'again', 'returns', 'and', 'becomes', 'nothing', 'this', 'is', 'called', 'the', 'form', 'of', 'the', 'formless', 'and', 'the', 'semblance', 'of', 'the', 'invisible', 'this', 'is', 'called', 'the', 'fleeting', 'and', 'indeterminable', 'we', 'meet', 'it', 'and', 'do', 'not', 'see', 'its', 'front', 'we', 'follow', 'it', 'and', 'do', 'not', 'see', 'its', 'back', 'when', 'we', 'can', 'lay', 'hold', 'of', 'the', 'tao', 'of', 'old', 'to', 'direct', 'the', 'things', 'of', 'the', 'present', 'day', 'and', 'are', 'able', 'to', 'know', 'it', 'as', 'it', 'was', 'of', 'old', 'in', 'the', 'beginning', 'this', 'is', 'called', 'unwinding', 'the', 'clue', 'of', 'tao']","[62, 201, 72, 7, 5, 62, 47, 9, 119, 7, 5, 62, 90, 7, 2, 1, 62, 1, 4, 7, 5, 62, 47, 9, 896, 7, 5, 62, 90, 7, 2, 1, 62, 655, 4, 504, 7, 5, 47, 9, 241, 102, 6, 7, 5, 62, 90, 7, 2, 386, 31, 94, 126, 897, 7, 73, 12, 235, 2, 883, 6, 898, 5, 82, 62, 1, 22, 328, 5, 1, 2, 14, 21, 894, 349, 3, 9, 314, 5, 21, 173, 349, 3, 9, 653, 1, 8, 21, 115, 7, 42, 73, 12, 229, 5, 103, 7, 217, 654, 5]"
